0	0	RB	RB	2.952897787094116	2.952897787094116
0	1	JJ	JJ	3.8581526279449463	3.8581526
0	2	NNS	NNS	1.325535774230957	1.3255358
0	3	MD	MD	3.2337121963500977	3.2337122
0	4	VB	VB	0.2371530532836914	0.23715305
0	5	RB	RB	3.1550416946411133	3.1550417
0	6	NNS	NNS	5.888601303100586	5.8886013
0	7	IN	IN	0.7761173248291016	0.7761173
0	8	DT	DT	1.1394481658935547	1.1394482
0	9	NNS	NNS	2.242725372314453	2.2427254
0	10	.	.	1.5415802001953125	1.5415802
1	0	JJ	JJ	3.234806537628174	3.234806537628174
1	1	NN	NN	1.1812920570373535	1.181292
1	2	VBZ	VBZ	2.183063507080078	2.1830635
1	3	CD	CD	3.5245161056518555	3.524516
1	4	IN	IN	1.765334129333496	1.7653341
1	5	PRP	PRP	4.976811408996582	4.9768114
1	6	.	.	1.9628582000732422	1.9628582
2	0	NNP	NNP	1.7723426818847656	1.7723426818847656
2	1	VBP	VBP	6.449707984924316	6.449708
2	2	VBN	VBN	2.175243377685547	2.1752434
2	3	VBG	VBG	3.632925033569336	3.632925
2	4	IN	IN	1.286362648010254	1.2863626
2	5	JJ	JJ	2.5172348022460938	2.5172348
2	6	NNS	NNS	0.9662437438964844	0.96624374
2	7	.	.	1.853567123413086	1.8535671
3	0	PRP	PRP	2.4290122985839844	2.4290122985839844
3	1	VBP	VBP	2.8624935150146484	2.8624935
3	2	VBN	VBN	1.9199786186218262	1.9199786
3	3	IN	IN	0.9511876106262207	0.9511876
3	4	NNS	NNS	2.812784194946289	2.8127842
3	5	IN	IN	0.9343538284301758	0.9343538
3	6	JJ	JJ	2.2420034408569336	2.2420034
3	7	NN	NN	0.9927892684936523	0.99278927
3	8	,	,	1.812861442565918	1.8128614
3	9	NN	NN	2.8671493530273438	2.8671494
3	10	NNS	NNS	2.0807323455810547	2.0807323
3	11	,	,	0.5164852142333984	0.5164852
3	12	NN	NN	1.7916107177734375	1.7916107
3	13	NNS	NNS	0.94775390625	0.9477539
3	14	.	.	6.431974411010742	6.4319744
4	0	JJ	JJ	3.234806537628174	3.234806537628174
4	1	NN	NN	1.1812920570373535	1.181292
4	2	VBZ	VBZ	2.183063507080078	2.1830635
4	3	DT	DT	1.656834602355957	1.6568346
4	4	JJ	JJ	0.9802989959716797	0.980299
4	5	NN	NN	0.3545417785644531	0.35454178
4	6	.	.	2.977444648742676	2.9774446
5	0	PRP	PRP	2.4290127754211426	2.4290127754211426
5	1	VBZ	VBZ	1.8386082649230957	1.8386083
5	2	DT	DT	1.5438103675842285	1.5438104
5	3	JJ	JJ	0.9592514038085938	0.9592514
5	4	NN	NN	0.34374189376831055	0.3437419
5	5	,	,	2.592740058898926	2.59274
5	6	CC	CC	1.493880271911621	1.4938803
5	7	JJS	JJS	6.441489219665527	6.441489
5	8	NNS	NNS	2.1549930572509766	2.154993
5	9	VBP	VBP	0.6424312591552734	0.64243126
5	10	RB	RB	1.9683246612548828	1.9683247
5	11	VB	VB	2.104158401489258	2.1041584
5	12	EX	EX	7.156761169433594	7.156761
5	13	VBP	VBP	2.3575382232666016	2.3575382
5	14	NNS	NNS	2.097850799560547	2.0978508
5	15	IN	IN	0.8579216003417969	0.8579216
5	16	JJ	JJ	2.4319190979003906	2.431919
5	17	NN	NN	0.8567581176757812	0.8567581
5	18	MD	MD	5.7667388916015625	5.766739
5	19	VB	VB	0.16611862182617188	0.16611862
5	20	.	.	2.567596435546875	2.5675964
6	0	DT	DT	1.3407655954360962	1.3407655954360962
6	1	NN	NN	0.7682512998580933	0.7682513
6	2	NNS	NNS	4.417054176330566	4.417054
6	3	VBP	VBP	1.9063124656677246	1.9063125
6	4	NNS	NNS	3.536892890930176	3.536893
6	5	VBP	VBP	4.573160171508789	4.57316
6	6	JJ	JJ	2.173482894897461	2.173483
6	7	IN	IN	1.4953346252441406	1.4953346
6	8	PRP	PRP	4.019025802612305	4.019026
6	9	,	,	1.9020957946777344	1.9020958
6	10	RB	RB	3.103078842163086	3.1030788
6	11	IN	IN	1.7489070892333984	1.7489071
6	12	PRP	PRP	3.3983402252197266	3.3983402
6	13	VBP	VBP	1.1364593505859375	1.1364594
6	14	JJ	JJ	2.224346160888672	2.2243462
6	15	IN	IN	1.5331153869628906	1.5331154
6	16	NN	NN	2.0295677185058594	2.0295677
6	17	.	.	1.333465576171875	1.3334656
7	0	NNS	NNS	3.675200939178467	3.675200939178467
7	1	VBP	VBP	2.145827293395996	2.1458273
7	2	JJ	JJ	2.2506251335144043	2.2506251
7	3	PRP	PRP	6.073755264282227	6.0737553
7	4	VBP	VBP	1.2839202880859375	1.2839203
7	5	JJ	JJ	2.2833480834960938	2.283348
7	6	.	.	2.899717330932617	2.8997173
8	0	NNS	NNS	3.675200939178467	3.675200939178467
8	1	RB	RB	2.7231149673461914	2.723115
8	2	VBP	VBP	1.6282153129577637	1.6282153
8	3	IN	IN	1.3001089096069336	1.3001089
8	4	VBG	VBG	3.7170867919921875	3.7170868
8	5	DT	DT	1.4338617324829102	1.4338617
8	6	NN	NN	0.6772327423095703	0.67723274
8	7	IN	IN	0.8297691345214844	0.82976913
8	8	NN	NN	1.884246826171875	1.8842468
8	9	VBZ	VBZ	3.9321212768554688	3.9321213
8	10	JJ	JJ	2.051729202270508	2.0517292
8	11	IN	IN	1.325998306274414	1.3259983
8	12	NNS	NNS	2.78741455078125	2.7874146
8	13	.	.	1.7972431182861328	1.7972431
9	0	RB	RB	2.952897787094116	2.952897787094116
9	1	DT	DT	2.9187490940093994	2.918749
9	2	JJ	JJ	1.6381654739379883	1.6381655
9	3	NN	NN	0.4585905075073242	0.4585905
9	4	VBZ	VBZ	2.2791051864624023	2.2791052
9	5	PRP	PRP	4.722455024719238	4.722455
9	6	MD	MD	3.804231643676758	3.8042316
9	7	RB	RB	1.530059814453125	1.5300598
9	8	VB	VB	0.10371017456054688	0.103710175
9	9	RB	RB	3.213897705078125	3.2138977
9	10	JJ	JJ	1.7576408386230469	1.7576408
9	11	IN	IN	1.088754653930664	1.0887547
9	12	NNS	NNS	3.201507568359375	3.2015076
9	13	,	,	1.7209243774414062	1.7209244
