in,2.5778019428253174
the,1.745959997177124
right,6.767053604125977
hands,10.232653617858888
",",1.2788238525390625
location,12.599851608276367
data,9.03732681274414
can,3.66055679321289
be,0.55670166015625
a,5.4156494140625
force,8.771965026855469
for,3.5124244689941406
good,7.502601623535156
.,4.030555725097656
it,3.207357883453369
can,5.726602077484131
provide,5.962425231933594
publishers,12.95393180847168
and,2.506622314453125
app,15.952581405639648
developers,11.56363296508789
with,3.9625778198242183
advertising,10.112052917480469
revenue,10.337791442871094
so,8.583724975585938
consumers,13.464256286621094
can,4.548805236816406
access,8.518638610839844
free,9.3507080078125
services,7.6629638671875
and,3.46533203125
information,6.9383697509765625
.,1.2960052490234375
paying,11.843076705932615
for,4.917905807495117
college,9.229330062866213
seems,11.309648513793944
out,5.976387023925781
of,1.5597648620605469
reach,10.448318481445312
for,4.7180938720703125
many,5.585052490234375
americans,9.262466430664062
",",1.8410415649414065
so,5.148857116699219
the,2.0284194946289062
idea,6.335960388183594
of,1.1468353271484375
free,9.524200439453123
college,10.548713684082031
has,3.827957153320313
broad,10.338348388671877
appeal,7.1692657470703125
.,0.827606201171875
several,6.216567039489746
democratic,10.810873985290527
presidential,11.705223083496094
candidates,7.556718826293945
and,3.448322296142578
members,7.465923309326172
of,0.7447662353515625
congress,7.998798370361328
have,3.458194732666016
endorsed,8.819984436035156
it,4.571647644042969
.,2.3289718627929688
very,9.143818855285645
few,3.714968681335449
issues,6.618268966674805
can,4.065914154052734
bring,6.628925323486328
together,7.407587051391602
lawmakers,24.84882354736328
of,7.3877410888671875
both,6.7569580078125
parties,8.358345031738281
.,1.23712158203125
animal,11.099483489990234
cruelty,11.548133850097656
is,2.065643310546875
CD,3.888134002685547
of,0.7664604187011719
them,6.213600158691406
.,1.6668624877929688
koalas,23.733861923217773
have,10.551610946655272
been,1.700725555419922
running,9.296405792236328
into,2.7055587768554688
hard,8.795154571533203
times,5.732139587402344
.,2.018157958984375
they,4.405950546264648
have,2.902946949005127
suffered,6.581887722015381
for,8.37038803100586
years,7.346359252929687
from,4.10101318359375
habitat,11.247657775878906
destruction,9.896175384521484
",",1.337615966796875
dog,11.42034912109375
attacks,9.16851043701172
",",0.8879928588867188
automobile,11.283592224121094
accidents,9.49750518798828
.,5.230873107910156
some,5.371213912963867
recent,8.112584114074707
reports,7.162436485290527
have,2.7857017517089844
suggested,4.2323150634765625
that,0.2795066833496094
women,7.997140884399414
who,3.632972717285156
give,6.035102844238281
birth,5.594642639160156
by,6.2223663330078125
cesarean,19.773426055908203
section,12.1077880859375
are,4.380088806152344
more,4.179679870605469
likely,2.82611083984375
to,0.6830520629882812
have,2.9348373413085938
obese,13.5164794921875
children,6.765357971191406
.,0.668212890625
but,6.084868907928467
a,4.405309200286865
large,4.429747581481934
new,7.055549621582031
study,7.978626251220703
found,6.1364288330078125
no,5.843406677246094
link,10.167388916015623
between,3.919151306152344
the,0.9658927917480468
method,10.866840362548828
of,0.261993408203125
birth,8.615638732910156
and,1.9127349853515625
obesity,20.13903045654297
.,2.512413024902344
pancreatic,15.09982204437256
cancer,9.291626930236816
has,4.841856002807617
a,2.1439571380615234
bad,8.147663116455078
reputation,7.535198211669922
.,2.4355010986328125
it,3.207357883453369
is,1.2854223251342771
a,2.307671070098877
terrible,7.867894172668457
disease,8.496626853942871
",",2.2015857696533203
but,2.446836471557617
most,5.724103927612305
people,4.723045349121094
do,3.40115737915039
not,0.2033233642578125
realize,6.79498291015625
there,4.7249298095703125
are,2.3053550720214844
ways,9.928634643554688
that,1.8221206665039065
early,9.883522033691406
detection,10.4158935546875
can,3.016082763671875
help,5.74688720703125
.,1.7677993774414062
some,5.371213912963867
nutrition,16.546646118164062
experts,10.191003799438477
say,7.122001647949219
eggs,10.974449157714844
are,2.059558868408203
good,6.8450469970703125
for,2.781707763671875
you,6.895908355712891
",",1.588653564453125
even,6.0323638916015625
though,1.7649383544921875
they,2.0560226440429688
are,1.3703460693359375
high,7.695037841796875
in,2.905433654785156
cholesterol,14.661598205566406
.,2.9978561401367188
others,7.875916957855225
are,3.493003368377685
sure,9.712496757507324
they,5.129064559936523
are,2.411670684814453
bad,9.198659896850586
.,1.4596481323242188
experts,10.489564895629885
generally,6.224235534667969
agree,6.09239387512207
that,2.049751281738281
watching,11.42337417602539
a,2.905189514160156
lot,5.580345153808594
of,0.3576622009277344
television,7.144996643066406
is,3.4878501892089844
bad,9.41552734375
for,4.2055511474609375
children,6.7133636474609375
.,1.350128173828125
now,7.896153926849365
a,4.611422061920166
new,3.975484848022461
study,7.287181854248047
suggests,7.389427185058594
it,4.627801895141602
may,4.673126220703125
not,3.129589080810547
be,0.7186050415039062
very,4.243011474609375
good,4.176944732666016
for,3.1720428466796875
adults,8.349674224853516
",",1.7621078491210938
either,8.943283081054688
.,6.2198486328125
legislators,13.371167182922363
and,3.201693534851074
gun,8.627153396606445
safety,10.474119186401367
advocates,11.17620086669922
often,6.007781982421875
focus,7.674076080322266
on,0.1408843994140625
how,6.559185028076172
guns,9.892745971679688
are,2.28009033203125
purchased,7.669181823730469
.,1.3234024047851562
but,6.084868907928467
many,6.096752643585205
lives,9.225698471069336
could,6.0792083740234375
be,1.2227725982666016
saved,7.400241851806641
",",2.790473937988281
especially,5.7743682861328125
among,5.848903656005859
children,5.547176361083984
",",2.010547637939453
if,5.995853424072266
they,2.0748214721679688
looked,8.349418640136719
more,5.072013854980469
at,6.024093627929688
how,6.905738830566406
they,2.343246459960937
are,1.5901336669921875
stored,8.839080810546875
.,1.0129241943359375
most,5.806095600128174
